STATEID,DISTID,PSUID,SCHOOLID,SQGOVT,SS1,SS3,SS4,SS5,SS6,SS7,SS8,SS9,SS10,SS11,SS12,SS13
23,35,7,1,1,3,3,3,99,1,2,45,0,0,1,3,0
23,35,7,1,1,4,3,3,99,1,2,37,0,0,1,3,0
23,35,7,2,2,1,1,1,5,1,1,34,15,0,1,3,0
23,35,7,2,2,2,2,3,5,1,2,24,15,0,1,3,0
23,35,7,2,2,3,2,3,5,1,2,22,15,0,1,3,0
23,35,7,2,2,4,2,3,5,2,2,21,15,0,1,3,0
23,35,7,2,2,5,2,3,5,1,2,22,15,0,1,3,0
23,35,7,2,2,6,2,3,5,1,2,21,15,0,1,3,0
23,35,7,2,2,7,2,3,5,1,1,20,15,0,1,3,0
23,35,7,2,2,8,2,3,5,1,1,20,15,0,1,3,0
23,35,7,2,2,9,5,3,99,1,2,38,12,0,1,4,0
23,35,8,1,1,1,1,3,2,1,2,46,12,1,1,5,0
23,35,8,1,1,2,2,3,3,1,1,59,12,1,1,2,0
23,35,8,1,1,3,2,1,4,1,1,44,17,1,1,4,0
23,35,8,1,1,4,2,3,5,1,2,44,17,1,1,5,0
23,35,8,2,2,1,1,2,5,1,1,28,17,0,1,3,5
23,35,8,2,2,2,2,1,5,1,2,22,15,0,1,3,0
23,35,8,2,2,3,2,3,4,1,1,25,15,0,1,3,0
23,35,8,2,2,4,2,3,4,1,2,29,17,0,1,4,5
23,35,8,2,2,5,2,3,3,1,2,22,15,1,1,4,5
23,35,8,2,2,6,2,3,3,1,2,25,17,0,1,3,5
23,35,8,2,2,7,2,3,5,1,2,21,12,0,1,3,0
23,35,9,1,1,1,1,1,3,1,1,49,17,1,1,3,0
23,35,9,1,1,2,2,2,5,1,1,40,15,1,1,4,0
23,35,9,1,1,3,2,3,4,2,1,45,15,1,1,3,9
23,35,9,1,1,4,3,3,99,1,2,45,10,1,1,3,0
23,35,9,1,1,5,3,3,99,1,2,43,8,1,1,3,0
23,35,9,2,2,1,5,1,99,1,1,38,15,1,1,3,1
23,35,9,2,2,2,1,3,5,1,1,24,17,1,2,3,1
23,35,9,2,2,3,2,3,4,1,1,30,15,0,1,3,1
23,35,9,2,2,4,2,3,1,1,2,22,15,0,1,5,1
23,35,9,2,2,5,2,3,3,1,2,32,15,1,1,3,0
23,35,9,2,2,6,2,3,1,1,2,30,15,0,1,3,1
23,35,9,2,2,7,2,3,2,1,2,22,12,0,1,3,1
23,35,9,2,2,8,2,3,3,1,1,31,12,0,1,4,1
23,36,1,1,1,1,1,1,5,1,1,47,12,1,1,2,11
23,36,1,1,1,2,2,2,2,1,2,33,15,0,1,3,11
23,36,1,1,1,3,2,3,1,1,2,29,15,0,1,5,0
23,36,1,1,1,4,3,3,99,1,2,50,0,0,1,5,0
23,36,1,1,1,5,3,3,99,2,2,40,0,0,1,5,0
23,36,1,1,1,6,3,3,99,1,2,40,0,0,1,3,0
23,36,1,1,1,7,3,3,99,2,2,62,0,0,1,3,0
23,36,1,1,1,8,3,3,99,1,2,57,0,0,1,3,0
23,36,1,2,2,1,1,3,99,1,2,42,17,1,1,2,4
23,36,1,2,2,2,2,3,5,1,2,32,17,1,1,3,5
23,36,1,2,2,3,2,3,5,1,2,26,17,1,1,1,4
23,36,1,2,2,4,2,3,5,1,2,22,17,1,1,3,5
23,36,1,2,2,5,2,3,5,1,1,30,17,0,1,3,4
23,36,1,2,2,6,2,3,5,1,2,37,17,1,1,2,3
23,36,1,2,2,7,2,3,5,1,2,27,15,1,1,2,2
23,36,1,2,2,8,2,3,5,1,2,28,17,0,1,2,6
23,36,1,2,2,9,2,3,5,1,1,40,17,1,1,3,5
23,36,1,2,2,10,2,3,5,1,1,38,15,1,1,3,4
23,36,1,2,2,11,2,3,5,1,2,44,17,1,1,3,2
23,36,1,2,2,12,2,3,5,1,2,39,15,1,1,1,1
23,36,1,2,2,13,2,3,5,1,2,22,17,0,1,1,2
23,36,1,2,2,14,2,3,5,1,2,29,15,1,1,3,4
23,36,1,2,2,15,2,3,5,1,2,45,17,1,1,3,5
23,36,1,2,2,16,5,1,99,1,2,38,17,0,1,2,3
23,36,2,1,1,1,1,1,5,1,1,54,17,1,2,3,10
23,36,2,1,1,2,2,2,5,1,1,43,17,1,1,3,10
23,36,2,1,1,3,2,2,5,1,2,54,15,1,1,1,0
23,36,2,1,1,4,3,3,99,1,2,45,5,0,1,4,0
23,36,2,1,1,5,3,3,99,1,2,45,5,0,1,4,0
23,36,2,2,2,1,1,1,8,1,1,51,15,0,1,1,0
23,36,2,2,2,2,2,3,6,2,1,48,12,0,1,1,0
23,36,2,2,2,3,2,2,5,1,2,42,12,0,1,1,0
23,36,2,2,2,4,2,2,8,1,2,21,17,0,1,1,0
23,36,2,2,2,5,2,3,8,2,1,24,15,0,1,3,0
23,36,3,1,1,1,1,3,5,2,1,45,17,1,2,2,5
23,36,3,1,1,2,4,1,5,1,2,20,12,0,1,4,0
23,36,3,2,2,1,1,2,5,1,1,28,15,0,1,3,1
23,36,3,2,2,2,2,1,5,1,1,23,15,0,1,1,1
23,36,3,2,2,3,2,3,5,1,2,23,15,0,1,3,1
23,36,3,2,2,4,2,3,5,1,2,36,15,0,1,1,1
23,36,3,2,2,5,2,3,5,1,2,25,17,0,1,1,1
23,36,3,2,2,6,2,3,5,1,2,22,15,0,1,1,1
23,36,3,2,2,7,2,3,5,1,2,21,12,0,1,1,1
23,36,3,2,2,8,5,3,99,1,2,33,5,0,1,2,1
23,37,1,1,1,1,1,2,5,1,1,53,15,1,2,3,0
23,37,1,1,1,2,2,1,5,1,1,42,17,1,1,4,40
23,37,1,1,1,3,2,2,5,1,1,37,17,1,1,3,0
23,37,1,1,1,4,3,2,99,1,2,38,0,0,1,3,0
23,37,1,1,1,5,3,2,99,1,2,30,0,0,1,3,0
23,37,1,2,2,1,2,1,8,1,1,42,17,0,1,3,0
23,37,1,2,2,2,1,2,5,1,1,55,15,0,1,1,10
23,37,1,2,2,3,2,2,5,1,1,26,17,0,1,2,5
23,37,1,2,2,4,2,2,5,1,1,25,15,0,1,1,5
23,37,1,2,2,5,2,2,5,1,1,28,12,0,1,1,5
23,37,1,2,2,6,2,2,5,1,2,18,12,0,1,3,1
23,37,1,2,2,7,2,2,5,1,2,25,12,0,1,1,5
23,37,1,2,2,8,2,2,5,1,1,50,12,0,1,1,10
23,37,1,2,2,9,2,2,5,1,1,25,15,0,1,4,5
23,37,1,2,2,11,2,2,5,1,1,27,12,0,1,3,0
23,37,1,2,2,12,5,3,99,1,1,30,5,0,1,4,0
23,37,1,2,2,13,2,3,5,1,1,30,15,1,1,1,10
23,37,2,1,1,1,1,3,5,1,1,55,17,1,1,3,0
23,37,2,1,1,2,2,1,5,1,1,56,17,1,1,3,0
23,37,2,1,1,3,2,3,5,1,1,56,17,1,1,3,0
23,37,2,1,1,4,2,3,5,1,1,54,17,1,1,3,0
23,37,2,1,1,5,2,3,5,2,1,42,17,1,1,1,0
23,37,2,1,1,6,2,2,5,1,1,57,15,1,1,3,0
23,37,2,1,1,7,2,3,5,1,1,30,17,1,1,3,11
23,37,2,1,1,8,2,3,5,2,2,35,12,1,1,1,40
23,37,2,1,1,9,4,3,5,1,2,35,17,1,1,3,0
23,37,2,1,1,10,4,3,5,2,2,37,17,1,1,3,40
23,37,2,1,1,11,4,3,5,1,2,34,12,1,1,5,0
23,37,2,1,1,12,4,3,5,1,2,40,15,1,2,3,0
23,37,2,1,1,13,4,3,5,2,2,27,17,1,1,4,0
23,37,2,1,1,14,4,3,5,1,1,30,17,1,2,3,0
23,37,2,1,1,15,3,2,99,1,2,38,8,0,1,3,0
23,37,2,1,1,16,3,3,99,1,2,35,5,0,1,3,0
23,37,2,2,2,1,1,1,5,1,2,30,17,1,1,3,0
23,37,2,2,2,2,2,3,5,1,2,35,12,0,1,3,0
23,37,2,2,2,3,2,3,5,1,2,35,15,1,1,3,0
23,37,2,2,2,4,2,3,5,1,2,25,15,0,1,2,0
23,37,2,2,2,5,2,3,5,1,2,25,15,0,1,3,0
23,37,2,2,2,6,2,3,5,1,2,25,15,0,2,3,0
23,37,2,2,2,7,2,3,5,1,2,25,12,0,1,5,0
23,37,2,2,2,8,2,3,5,1,1,23,12,0,2,3,0
23,37,2,2,2,9,2,3,5,1,2,22,12,0,1,3,0
23,37,2,2,2,10,2,3,5,1,1,30,17,0,1,3,0
23,37,2,2,2,11,2,3,8,1,1,22,15,0,1,3,0
23,37,2,2,2,12,2,3,8,1,1,23,12,0,1,1,0
23,37,2,2,2,13,5,3,99,1,2,35,5,0,1,5,0
23,37,3,1,1,1,1,1,5,1,1,38,15,1,1,3,45
23,37,3,1,1,2,2,3,5,1,2,42,12,1,1,5,10
23,37,3,2,2,1,1,1,5,1,1,38,17,1,1,3,0
23,37,3,2,2,2,2,3,5,1,1,50,15,0,1,3,5
23,37,3,2,2,3,2,3,5,1,1,27,15,0,1,3,0
23,37,3,2,2,4,2,3,5,1,1,27,15,0,1,2,5
23,37,3,2,2,5,2,3,5,1,2,18,12,0,1,3,8
23,37,3,2,2,6,2,3,5,1,2,50,17,0,2,2,8
23,37,3,2,2,7,4,3,5,1,2,20,12,0,1,3,0
23,37,5,1,1,1,1,1,5,1,1,61,12,1,1,4,10
23,37,5,1,1,2,2,2,5,1,1,46,15,1,1,4,10
23,37,5,1,1,3,2,3,5,2,1,47,17,1,1,1,10
23,37,5,1,1,4,2,3,5,2,1,44,15,1,1,3,10
23,37,5,1,1,5,2,3,5,1,1,28,15,1,1,3,20
23,37,5,1,1,6,3,3,99,1,2,52,5,0,1,3,0
23,37,5,1,1,7,3,3,99,1,2,26,5,0,1,3,0
23,37,5,2,2,1,1,3,5,1,1,25,17,1,1,3,2
23,37,5,2,2,2,2,3,5,1,1,35,12,0,1,5,2
23,37,5,2,2,3,2,3,5,1,1,32,15,0,1,3,0
23,37,5,2,2,4,2,3,5,1,1,23,12,0,1,2,0
23,37,5,2,2,5,2,3,5,1,2,20,12,0,2,3,8
23,37,5,2,2,6,2,3,5,1,2,28,17,1,1,2,2
23,37,5,2,2,7,2,3,5,2,1,23,15,0,1,3,2
23,37,5,2,2,8,5,1,99,1,1,43,15,0,1,3,0
23,37,5,2,2,9,5,3,99,1,1,28,8,0,1,4,2
23,38,1,1,1,1,1,1,5,1,1,49,17,1,1,1,1
23,38,1,1,1,2,2,3,3,1,1,54,15,1,1,1,1
23,38,1,1,1,3,2,2,5,1,2,33,17,1,1,1,1
23,38,1,1,1,4,3,3,99,2,2,42,0,1,1,3,0
23,38,1,1,1,5,3,3,99,2,2,40,0,1,1,3,0
23,38,2,1,1,1,1,3,99,2,1,56,17,1,1,2,1
23,38,2,1,1,2,2,2,3,1,2,59,10,1,1,3,0
23,38,2,1,1,3,2,1,5,1,2,50,17,1,1,1,0
23,38,2,1,1,4,3,3,99,2,2,45,8,0,1,2,0
23,38,2,1,1,5,3,3,99,2,2,50,8,0,1,2,0
23,38,2,2,2,1,1,3,99,1,1,45,17,1,1,2,0
23,38,2,2,2,2,2,3,5,1,2,35,17,1,4,2,0
23,38,2,2,2,3,2,3,5,1,2,35,17,1,4,2,0
23,38,2,2,2,4,2,2,4,1,2,30,17,1,1,2,0
23,38,2,2,2,5,2,3,4,1,2,37,17,1,4,2,0
23,38,2,2,2,6,2,3,4,1,1,40,17,1,1,1,0
23,38,2,2,2,7,2,3,5,1,1,41,17,1,1,1,0
23,38,2,2,2,8,2,1,5,1,2,43,17,1,1,1,0
23,38,3,1,1,1,1,3,99,2,1,56,17,1,1,2,1
23,38,3,1,1,2,2,2,3,1,2,59,10,1,1,3,0
23,38,3,1,1,3,2,1,5,1,2,50,17,1,1,1,0
23,38,3,1,1,4,3,3,99,2,2,45,8,0,1,2,0
23,38,3,1,1,5,3,3,99,2,2,50,8,0,1,2,0
23,38,3,2,2,1,1,3,99,3,1,60,15,0,1,1,0
23,38,3,2,2,2,2,3,1,1,2,54,15,1,1,1,2
23,38,3,2,2,3,2,3,2,2,2,40,15,0,1,2,1
23,38,3,2,2,4,2,3,3,1,2,30,12,0,1,2,0
23,38,3,2,2,5,2,3,4,3,2,36,15,0,1,3,1
23,38,3,2,2,6,2,1,5,1,1,45,15,1,1,2,2
23,39,1,1,1,1,1,3,99,2,1,60,17,1,1,2,3
23,39,1,1,1,2,2,3,2,2,2,61,12,1,1,1,2
23,39,1,1,1,3,2,3,5,2,2,56,17,1,1,1,3
23,39,1,1,1,4,2,3,3,2,2,52,17,1,1,1,3
23,39,1,1,1,5,2,2,4,1,2,52,12,1,1,4,3
23,39,1,1,1,6,2,1,5,1,2,61,17,1,1,2,2
23,39,1,2,2,1,1,3,99,2,2,55,17,0,1,3,2
23,39,1,2,2,2,2,1,55,1,2,50,15,0,1,2,2
23,39,1,2,2,3,2,3,5,2,2,50,17,0,1,2,2
23,39,1,2,2,4,2,3,1,2,2,40,17,0,2,2,4
23,39,1,2,2,5,2,3,4,2,2,42,17,0,3,3,2
23,39,1,2,2,6,2,3,2,2,2,45,15,0,1,3,2
23,39,1,2,2,7,2,3,2,2,2,50,17,0,1,2,3
23,39,1,2,2,8,2,3,1,2,2,52,15,0,1,3,5
23,39,1,2,2,9,2,3,1,2,2,30,15,0,2,3,4
23,39,1,2,2,10,2,3,4,2,2,35,17,0,4,2,2
23,39,1,2,2,11,2,3,3,2,2,31,17,0,2,2,2
23,39,1,2,2,12,2,3,55,2,2,29,15,0,1,2,3
23,39,2,1,1,1,1,2,99,1,2,72,17,1,8,1,0
23,39,2,1,1,2,5,1,99,1,2,52,15,1,6,2,1
23,39,2,1,1,3,2,3,1,2,2,35,15,0,8,2,1
23,39,2,1,1,4,2,3,2,2,2,65,15,1,8,1,0
23,39,2,1,1,5,2,3,2,2,2,50,17,0,8,2,0
23,39,2,1,1,6,2,3,3,2,2,40,17,0,4,2,1
23,39,2,1,1,7,2,3,3,2,2,40,17,1,1,2,2
23,39,2,1,1,8,2,3,4,2,2,42,15,1,1,3,0
23,39,2,1,1,9,2,3,5,2,2,35,17,0,1,2,0
23,39,2,1,1,10,2,3,5,2,2,42,15,1,1,2,0
23,39,2,2,2,1,2,3,1,2,2,44,15,1,1,1,4
23,39,2,2,2,2,2,3,3,2,2,46,17,1,1,1,3
23,39,2,2,2,3,2,3,4,2,2,47,17,1,1,1,5
23,39,2,2,2,4,2,3,2,2,2,46,17,1,1,1,5
23,39,2,2,2,5,2,3,5,2,2,40,17,1,1,1,2
23,39,2,2,2,6,2,3,5,2,1,41,17,1,1,3,2
23,39,2,2,2,7,2,3,1,2,2,34,17,1,1,3,4
23,39,2,2,2,8,2,3,3,2,2,46,17,1,1,3,3
23,39,2,2,2,9,1,3,99,2,1,50,15,1,1,1,5
23,39,2,2,2,10,2,1,5,1,1,62,15,1,1,1,5
23,39,3,1,1,1,1,2,99,1,2,72,17,1,8,1,0
23,39,3,1,1,2,5,1,99,1,2,52,15,1,6,2,1
23,39,3,1,1,3,2,3,1,2,2,35,15,0,8,2,1
23,39,3,1,1,4,2,3,2,2,2,65,15,1,8,1,0
23,39,3,1,1,5,2,3,2,2,2,50,17,0,8,2,0
23,39,3,1,1,6,2,3,3,2,2,40,17,0,4,2,1
23,39,3,1,1,7,2,3,3,2,2,40,17,1,1,2,2
23,39,3,1,1,8,2,3,4,2,2,42,15,1,1,3,0
23,39,3,1,1,9,2,3,5,2,2,35,17,0,1,2,0
23,39,3,1,1,10,2,3,5,2,2,42,15,1,1,2,0
23,39,3,2,2,1,1,1,99,1,2,66,17,1,1,2,1
23,39,3,2,2,2,2,3,55,2,2,39,17,1,1,1,2
23,39,3,2,2,3,2,3,1,2,2,23,15,0,4,3,3
23,39,3,2,2,4,2,3,2,2,2,28,15,0,1,1,2
23,39,3,2,2,5,2,3,3,2,2,42,15,1,1,2,3
23,39,3,2,2,6,2,3,5,2,2,35,15,1,1,3,5
23,39,3,2,2,7,2,3,5,2,2,23,15,0,4,3,5
23,39,3,2,2,8,2,3,4,2,2,35,15,0,1,1,6
23,41,1,1,1,1,1,3,99,1,2,26,12,1,1,5,2
23,41,1,1,1,2,2,1,5,1,1,35,17,1,1,3,3
23,41,1,1,1,3,2,3,3,1,1,23,12,0,1,4,0
23,41,1,1,1,4,2,3,4,1,1,20,12,0,1,4,0
23,41,1,2,2,1,1,1,99,1,1,47,17,0,1,3,0
23,41,1,2,2,2,2,3,5,1,1,22,12,0,1,3,0
23,41,1,2,2,3,2,3,5,1,1,24,12,0,1,3,0
23,41,1,2,2,4,2,3,5,1,1,28,12,0,1,3,5
23,41,1,2,2,5,2,3,5,1,1,32,12,0,1,3,3
23,41,1,2,2,6,2,3,5,1,2,20,12,0,1,3,0
23,41,2,1,1,1,1,3,5,3,1,35,12,1,1,5,12
23,41,2,1,1,2,2,2,5,1,1,50,10,1,1,3,4
23,41,2,1,1,3,2,1,5,1,2,48,17,1,1,5,12
23,41,2,2,2,1,1,1,5,1,1,27,15,1,1,2,2
23,41,2,2,2,2,2,3,5,2,1,25,12,0,1,3,1
23,41,2,2,2,3,2,3,5,2,1,24,12,0,1,2,8
23,41,3,1,1,1,1,3,5,3,1, ,12,1,1,5,3
23,41,3,1,1,2,4,1,3,1,1, ,12,1,1,4,3
23,41,3,1,1,3,3,3,99,1,2,32,5,0,1,5,0
